model,trade_id,date,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,shares,sizing_leverage,entry_equity,gross_pnl,costs,net_pnl,return_on_entry_notional,return_on_start_equity,pnl_per_share,exit_reason
B,110,2025-10-22,2025-10-22 10:30:00,2025-10-22 11:00:00,-1,669.3375,670.08,155,1.0,104195.09020000002,-115.08750000000987,1.395,-116.48250000000988,-0.00112275197490065,-0.0011179269558327985,-0.7515000000000638,stop_or_reverse
B,111,2025-10-22,2025-10-22 11:30:00,2025-10-22 12:00:00,-1,667.89,669.008,155,1.0,104195.09020000002,-173.29000000000804,1.395,-174.68500000000802,-0.0016874036143677128,-0.0016765185352275646,-1.1270000000000517,stop_or_reverse
B,112,2025-10-22,2025-10-22 12:30:00,2025-10-22 15:30:00,-1,667.63,667.46,155,1.0,104195.09020000002,26.349999999993656,1.395,24.954999999993653,0.0002411515360303747,0.0002395026478895802,0.16099999999995906,stop_or_reverse
B,113,2025-10-30,2025-10-30 10:30:00,2025-10-30 11:00:00,-1,683.44,684.49,151,1.0,103928.87770000003,-158.54999999999313,1.359,-159.90899999999314,-0.0015495142221701314,-0.0015386387646904524,-1.0589999999999546,stop_or_reverse
B,114,2025-11-03,2025-11-03 10:30:00,2025-11-03 11:00:00,-1,680.3899,682.42,152,1.0,103768.96870000004,-308.57519999999204,1.368,-309.94319999999203,-0.002996958067719623,-0.0029868582475368853,-2.0390999999999475,stop_or_reverse
B,115,2025-11-04,2025-11-04 12:30:00,2025-11-04 14:30:00,-1,676.94,676.23,152,1.0,103459.02550000006,107.92000000000553,1.368,106.55200000000553,0.001035542293260904,0.0010298956469487089,0.7010000000000364,stop_or_reverse
B,116,2025-11-04,2025-11-04 15:00:00,2025-11-04 15:30:00,-1,675.225,675.985,152,1.0,103459.02550000006,-115.51999999999862,1.368,-116.88799999999861,-0.0011388796327150075,-0.0011297999322446598,-0.7689999999999909,stop_or_reverse
B,117,2025-11-05,2025-11-05 11:30:00,2025-11-05 15:30:00,1,678.34,679.76,152,1.0,103448.68950000008,215.83999999999378,1.368,214.47199999999378,0.002080077837072794,0.002073221043558929,1.4109999999999592,stop_or_reverse
B,118,2025-11-06,2025-11-06 11:00:00,2025-11-06 14:30:00,-1,670.91,673.4,153,1.0,103663.16150000007,-380.9700000000014,1.377,-382.3470000000014,-0.0037247917008242674,-0.003688359437117892,-2.499000000000009,stop_or_reverse
B,119,2025-11-07,2025-11-07 11:00:00,2025-11-07 13:30:00,-1,663.36,665.3,154,1.0,103280.81450000007,-298.7599999999909,1.3860000000000001,-300.14599999999086,-0.002938072841292723,-0.002906115733624377,-1.9489999999999408,stop_or_reverse
B,120,2025-11-10,2025-11-10 14:30:00,2025-11-10 16:00:00,1,680.755,681.44,151,1.0,102980.66850000007,103.43500000000893,1.359,102.07600000000893,0.000993015108225513,0.0009912151619020503,0.6760000000000591,session_close
B,121,2025-11-11,2025-11-11 10:30:00,2025-11-11 12:00:00,-1,679.365,679.7,151,1.0,103082.74450000009,-50.58500000000549,1.359,-51.944000000005495,-0.0005063551993406142,-0.0005039058695221823,-0.3440000000000364,stop_or_reverse
B,122,2025-11-13,2025-11-13 11:00:00,2025-11-13 16:00:00,-1,676.3,672.04,151,1.0,103030.80050000008,643.2599999999986,1.359,641.9009999999987,0.0062856720390359186,0.0062301855065175216,4.2509999999999915,session_close
B,123,2025-11-14,2025-11-14 11:30:00,2025-11-14 13:30:00,1,674.48,672.99,155,1.0,103672.70150000008,-230.9500000000014,1.395,-232.3450000000014,-0.0022224528525679175,-0.0022411396311496834,-1.499000000000009,stop_or_reverse
B,124,2025-11-14,2025-11-14 14:30:00,2025-11-14 15:30:00,1,674.0401,672.46,155,1.0,103672.70150000008,-244.91550000000245,1.395,-246.31050000000243,-0.002357574868320172,-0.0023758472233889097,-1.5891000000000157,stop_or_reverse
B,125,2025-11-17,2025-11-17 13:00:00,2025-11-17 16:00:00,-1,669.233,665.67,153,1.0,103194.04600000009,545.1389999999982,1.377,543.7619999999982,0.005310557010786959,0.005269315634741153,3.5539999999999883,session_close
B,126,2025-11-20,2025-11-20 12:00:00,2025-11-20 16:00:00,-1,659.75,652.53,153,1.0,103737.80800000008,1104.6600000000042,1.377,1103.2830000000042,0.01092989768851842,0.010635302801077148,7.211000000000028,session_close
B,127,2025-11-21,2025-11-21 12:00:00,2025-11-21 13:30:00,1,660.82,658.13,160,1.0,104841.09100000007,-430.40000000000873,1.4400000000000002,-431.8400000000088,-0.004084319481855959,-0.004118995671267943,-2.699000000000055,stop_or_reverse
B,128,2025-11-21,2025-11-21 14:00:00,2025-11-21 16:00:00,1,662.29,659.03,160,1.0,104841.09100000007,-521.5999999999985,1.4400000000000002,-523.0399999999985,-0.004935904211146161,-0.004988883604807185,-3.2689999999999904,session_close
B,129,2025-11-24,2025-11-24 10:30:00,2025-11-24 12:00:00,1,665.435,667.48,156,1.0,103886.21100000007,319.02000000001135,1.4040000000000001,317.61600000001135,0.0030596527083788395,0.0030573451177270403,2.036000000000073,stop_or_reverse
B,130,2025-11-24,2025-11-24 12:30:00,2025-11-24 14:30:00,1,668.21,668.96,156,1.0,103886.21100000007,117.0,1.4040000000000001,115.59599999999999,0.0011089328205204948,0.0011127174519821492,0.7409999999999999,stop_or_reverse
B,131,2025-11-24,2025-11-24 15:30:00,2025-11-24 16:00:00,1,668.92,668.73,156,1.0,103886.21100000007,-29.639999999990778,1.4040000000000001,-31.043999999990778,-0.0002974944686957198,-0.00029882695404100123,-0.1989999999999409,session_close
B,132,2025-11-25,2025-11-25 12:30:00,2025-11-25 14:30:00,1,673.33,673.34,155,1.0,104288.37900000007,1.5499999999985903,1.395,0.1549999999985903,1.4851558670947456e-06,1.4862633927658438e-06,0.000999999999990905,stop_or_reverse
B,133,2025-11-25,2025-11-25 15:30:00,2025-11-25 16:00:00,1,674.52,675.02,155,1.0,104288.37900000007,77.5,1.395,76.10499999999999,0.0007279250429935361,0.0007297553258546663,0.49099999999999994,session_close
B,134,2025-11-26,2025-11-26 10:30:00,2025-11-26 12:30:00,1,678.2,680.97,154,1.0,104364.63900000008,426.5799999999972,1.3860000000000001,425.19399999999723,0.004071070480684137,0.004074119395938282,2.760999999999982,stop_or_reverse
B,135,2025-12-01,2025-12-01 10:30:00,2025-12-01 11:00:00,-1,679.675,681.73,153,1.0,104789.83300000009,-314.41500000000974,1.377,-315.79200000000975,-0.003036745503365673,-0.003013574799761438,-2.0640000000000636,stop_or_reverse
